,20678,21880,7,21446,21018,20436,20990,21645,20792,20440,21394,21305,3151,20468,8045,20908,2367,21188,21384,20288,20017,21576,21401,20483,21177
2010-04-16,-0.004834,-0.000369,-0.006106,-0.002381,-0.00748,-0.04727,-0.001986,-0.011814,-0.02718,-0.010295,-0.011183,-0.02835,-0.054928,0.013085,-0.009542,-0.008851,-0.012427,-0.009157,-0.001962,0.001354,-0.00191,-0.020979,-0.017701,-0.051975,-0.00188
2010-04-19,0.004416,0.005175,-0.001334,0.005887,0.015534,-0.003513,0.012248,0.017354,-0.001581,0.007059,-0.000595,0.014128,-0.001086,0.006367,0.009249,-0.002047,0.003344,0.005321,-0.000302,0.005071,0.012438,-0.008511,0.010526,0.070175,0.012893
2010-04-20,0.010846,0.00239,-0.010038,-0.000475,-0.000606,0.010795,-0.019209,0.010614,0.003168,0.008977,-0.001787,0.020291,0.011963,-0.015365,-0.001527,-0.001491,0.005,0.004457,-0.003327,0.001009,0.002835,0.040006,0.013418,0.018443,0.006007
2010-04-21,-0.000725,-0.000917,0.059814,0.006963,-0.009092,-0.011552,-0.005397,-0.012003,0.001579,-0.001584,-0.009547,-0.020184,-0.017732,-0.00514,0.005354,0.002614,-0.013267,-0.036606,0.001214,-0.00672,-0.024124,0.002505,-0.003136,-0.008048,0.000284
2010-04-22,-0.005223,0.000367,0.027967,-0.000629,-0.009329,-0.013451,0.001085,-0.002658,-0.004204,-0.008789,-0.007229,0.017268,0.014223,0.002214,-0.001902,-0.007263,0.007983,-0.027922,-0.01849,-0.009472,-0.012746,0.002352,-0.004194,-0.01217,0.009522
2010-04-23,0.009918,0.000734,0.016364,-0.000786,0.004014,0.00447,0.00666,-0.000761,0.006332,0.018103,0.026092,-0.002978,-0.005933,-0.007918,0.009242,0.011067,0.002084,0.050044,-0.000772,-0.007855,0.001565,0.066002,0.019481,-0.002053,0.001689
2010-04-26,0.000722,-0.008986,-0.004911,0.006295,-0.004305,-0.023364,0.005693,0.000762,0.012061,-0.000968,-0.005322,-0.0227,-0.020619,-0.002784,-0.000472,0.006679,-0.009151,-0.012972,0.004791,-0.003787,-0.016211,0.000138,0.003615,-0.05144,-0.001827
2010-04-27,-0.014721,0.0,-0.027681,-0.012981,-0.007412,-0.033721,-0.01461,-0.012181,-0.031088,-0.028575,-0.021403,-0.030562,-0.032133,-0.016006,-0.018512,-0.018614,-0.019731,-0.014857,-0.01215,-0.006565,-0.011912,-0.032742,-0.013036,-0.058568,-0.006899
2010-04-28,0.013476,-0.007957,-0.001679,0.008585,0.005289,0.024758,0.009936,-0.001541,0.013369,0.004861,0.004253,0.023014,0.017745,0.009268,-0.004619,0.000563,-0.003854,0.00232,0.008096,0.01287,0.010046,0.009956,0.017553,0.025346,-0.002694
2010-04-29,-0.00766,0.001679,0.026911,-0.015355,0.006035,0.012425,0.002767,0.008877,0.028496,0.020714,0.019964,0.024037,0.029246,0.007121,0.004254,-0.007507,0.009888,0.019965,0.00695,0.003434,0.009548,0.030137,0.009394,0.024719,0.016776
2010-04-30,-0.012963,-0.001117,-0.028105,-0.000643,-0.010921,-0.032273,-0.011191,-0.00306,-0.032324,-0.010329,-0.008304,-0.003611,-0.025683,-0.005396,-0.003947,-0.017209,-0.027671,-0.005957,0.000307,-0.010951,0.008079,-0.02365,0.001523,-0.041667,-0.013003
2010-05-03,0.001033,0.001864,0.020146,0.008366,0.016019,0.022311,0.004651,0.008442,0.021209,0.017068,0.011364,0.023256,0.0129,0.0058,0.005509,0.014239,0.018389,0.006564,0.007206,0.013495,-0.005669,-0.00154,0.008616,0.009153,0.011758
2010-05-04,-0.020195,0.00521,-0.028797,-0.015475,-0.009643,-0.024351,-0.01142,-0.01446,-0.035306,-0.024991,0.020698,-0.027745,-0.027685,-0.010789,-0.039985,-0.039271,-0.030095,0.01531,-0.003958,-0.018436,-0.013367,-0.033095,-0.028308,-0.034014,-0.010921
2010-05-05,-0.004513,0.013884,-0.010418,0.007292,0.006801,0.003767,-0.005151,-0.005019,-0.025834,-0.007058,0.005794,-0.006982,-0.001708,0.009026,-0.001201,0.005727,-0.010195,-0.006144,-0.003515,-0.002435,-0.000797,-0.02393,-0.021548,-0.018779,0.000283
2010-05-06,-0.034457,-0.028118,-0.03803,-0.022683,-0.026712,-0.042693,-0.022674,-0.024447,-0.043646,-0.037287,-0.025611,-0.045315,-0.071306,-0.025345,-0.041299,-0.05105,-0.029879,-0.037089,-0.007669,-0.023361,-0.022931,-0.028975,-0.029422,-0.033493,-0.017549
2010-05-07,-0.002974,-0.015593,-0.042193,-0.007243,-0.00142,-0.001225,-0.014687,-0.001591,-0.024841,-0.001295,-0.016726,-0.011546,-0.006143,0.007075,-0.020912,-0.033106,-0.009298,-0.02276,-0.002009,0.006426,-0.005714,-0.038102,-0.007442,-0.009901,-0.020311
